ID.PRO,NOMBRES Y APELLIDOS,GEN,POS,REL ESPACIO,ESPACIO,CONDICION,GRUPO,OFICIO,FIRMA,EDAD,POS2,CONDICION 2,ESPACIO 2 ,OTROS ,OBSERVACIONES
1V11AF275V,MELCHOR DE SALAZAR,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF275V,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF276R,ANTONIO HERNANDEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF276R,ALONSO GONZALEZ,M,DEUDOR,,,,,RECEPTOR,,,,PRESO,,,
1V11AF276R,TOMAS PEREZ,M,OTROS,RESIDENCIA,SANTAFE,,,OLLERO,,,FIADOR,,,,
1V11AF277R,CATALINA LOPEZ,F,DONANTE,VECINDAD,SANTAFE,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF277R,ANA INDIA,F,BENEFICIARIO,,,,INDIO,,,,,,,,
1V11AF277R,BEATRIZ INDIA,F,BENEFICIARIO,,,,INDIO,,,,,,,,
1V11AF278R,MARTIN JIMENEZ PULIDO,M,PODERDANTE,RESIDENCIA,SANTAFE,,,TRATANTE,,,,,,,NO FIRMA POR NO SABER
1V11AF278R,BARTOLOME HERNANDEZ,M,APODERADO,RESIDENCIA,SANTAFE,,,TRATANTE,,,,,,,
1V11AF278V,JUAN MARTIN GUILLEN,M,PODERDANTE,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF278V,HERNANDO ARIAS,M,APODERADO,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,,,,,,,
1V11AF279R,CRISTOBAL DE BUSTAMANTE ,M,PODERDANTE,RESIDENCIA,SANTAFE,,,TRATANTE,BIEN,,,,,,
1V11AF279R,BARTOLOME HERNANDEZ,M,APODERADO,RESIDENCIA,SANTAFE,,,TRATANTE,,,,,,,
1V11AF279V,JUAN MARTIN GUILLEN,M,DEUDOR,RESIDENCIA,SANTAFE,,,TRATANTE,BIEN,,,,,,
1V11AF279V,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF280R,JUAN COTRINA,M,PODERDANTE,,,,,ALGUACIL MAYOR,BIEN,,,,,,
1V11AF280R,JUAN MARTIN GUILLEN,M,APODERADO,RESIDENCIA,SANTAFE,,,TRATANTE,,,,,,,
1V11AF280V,GONZALO DE HERRERA,M,PODERDANTE,RESIDENCIA,SANTAFE,,,PLATERO DE PLATA,BIEN,,,,,,
1V11AF280V,IUSEPE DE MEDINA,M,APODERADO,RESIDENCIA,SANTAFE,,,TRATANTE,,,,,,,
1V11AF281R,DIEGO LOPEZ CARVAJAL,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF281R,JUAN MARTIN,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF281V,ALONSO GALEANO,M,DEUDOR,VECINDAD,SAN JUAN DE TRUJILLO,,,,BIEN,,,,,,
1V11AF281V,BARTOLOME LABRADOR,M,OTROS,RESIDENCIA,SANTAFE,,,PLATERO,BIEN,,FIADOR,,,,
1V11AF281V,ALONSO MARTINEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF282V,ALONSO COBO,M,DEUDOR,VECINDAD,IBAGUE,,,,BIEN,,,,,,
1V11AF282V,LUIS LOPEZ CARVAJAL,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF283R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF283R,LUCIA INDIA DE PAMPLONA,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF283R,PEDRO VASQUEZ,M,PATRON,,,,,ALGUACIL,BIEN,,,,,,
1V11AF283V,ANTONIO DE HOYOS ,M,DEUDOR,VECINDAD,TUNJA,,,,BIEN,,,,,,
1V11AF283V,ALONSO MARTINEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF284R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF284R,JUANA INDIA DE UBAQUE,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF284R,CATALINA DE TOLEDO,F,PATRON,,,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF284V,SEBASTIAN DE VARGAS,M,DEUDOR,RESIDENCIA,SANTAFE,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF284V,LUIS LOPEZ ORTIZ ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF285R,JUAN DE OTALORA,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF285R,ALVARO PINTO,M,ACREEDOR,RESIDENCIA,SANTAFE,,,PLATERO,,,,,,,
1V11AF286R,GASPAR INDIO DE SANTA FE,M,VENDEDOR,,,INDIO,,,,,,LADINO,,,DEL SERVICIO DE PEDRO DE PENAGOS. NO FIRMA POR NO SABER
1V11AF286R,CRISTOBAL PEREZ,M,COMPRADOR,RESIDENCIA,SANTAFE,,,TRATANTE ,,,,,,,
1V11AF287R,MELCHOR DE SANTIAGO,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF287R,LUIS SANCHEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF287V,CATALINA LOPEZ,F,PODERDANTE,VECINDAD,SANTAFE,VIUDA,,,,,,,,,NO FIRMA POR NO SABER
1V11AF287V,CRISTOBAL DE VILLEGAS,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF288R,PEDRO CEITON ,M,PODERDANTE,VECINDAD,SANTAFE,,,REGIDOR,BIEN,,,,,,
1V11AF288R,ANTONIO HERNANDEZ,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF289R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF289R,ISABEL INDIA DE TIBACUY ,F,TRABAJADOR,,,,INDIA,,,,,,,,
1V11AF289R,HERNAN GOMEZ,M,PATRON,,,CLERIGO,,,BIEN,,,,,,
1V11AF289V,LUIS DE COLMENARES,M,PODERDANTE,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF289V,MARTIN CAMACHO,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF290R,LUIS LOPEZ ORTIZ,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF290R,LOPE VASQUEZ DE HERRERA,M,APODERADO,,,,ESP,,,,,,,,
1V11AF291R,GABRIEL DE PRADO,M,DEUDOR,VECINDAD,ANTIOQUIA,CAPITAN,,,BIEN,,,,,,
1V11AF291R,MARCOS GARCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF291V,MELCHOR DE SANTIAGO,M,DEUDOR,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF291V,BERNARDINO DE ROJAS,M,ACREEDOR,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF292R,PEDRO DE BOLIVAR,M,VENDEDOR,VECINDAD,SANTAFE,CAPITAN,,,BIEN,,,,,,
1V11AF292R,FRANCISCO DE BOLIVAR,M,COMPRADOR,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF293R,FERNANDO ARIAS,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF293R,CATALINA INDIA DE BOGOTA,F,TRABAJADOR,,,,INDIA,,,,,,,,
1V11AF293R,JUAN DE NAPOLES,M,PATRON,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF293V,LUIS ARIAS,M,DEUDOR,RESIDENCIA,SANTAFE,,,PLATERO,BIEN,,,,,,
1V11AF293V,ALONSO MARTINEZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF294R,LUIS HERNANDEZ,M,DEUDOR,RESIDENCIA,SANTAFE,,,ZAPATERO,BIEN,,,,,,
1V11AF294R,ALONSO MARTINEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF294V,PEDRO GONZALEZ,M,DEUDOR,RESIDENCIA,SANTAFE,,,PLATERO,BIEN,,,,,,
1V11AF294V,ALONSO MARTINEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF295R,GASPAR DE AVILA,M,PODERDANTE,VECINDAD,TORO,,,,BIEN,,,,,,
1V11AF295R,MELCHOR DE SALAZAR,M,PODERDANTE,VECINDAD,CARTAGO,,,,BIEN,,,,,,
1V11AF295R,LUIS BERNAL,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF295R,MARTIN CAMACHO,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF296R,LUIS LOPEZ ORTIZ,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF296R,JUAN DE VILLANUEVA,M,APODERADO,VECINDAD,MARIQUITA,CAPITAN,,,,,,,,,
1V11AF296R,DIEGO DE MEDINA,M,APODERADO,VECINDAD,MARIQUITA,,,,,,,,,,
1V11AF297R,BERNARDO DE CABRERA,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF297R,ANTONIO HERNANDEZ,M,OTROS,VECINDAD,SANTAFE,,,MERCADER,BIEN,,FIADOR,,,,
1V11AF297R,JUAN GARCIA,M,ACREEDOR,RESIDENCIA,SANTAFE,,,OLLERO,,,,,,,
1V11AF297V,ALONSO GABRIEL,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF297V,FRANCISCO SANCHEZ DE MONTEMAYOR,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF298R,CRISTOBAL DE CIFUENTES,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF298R,FRANCISCO SANCHEZ DE MONTEMAYOR,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF298V,LUIS DE COLMENARES,M,VENDEDOR,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF298V,DIEGO DE TURICES,M,COMPRADOR,VECINDAD,SANTAFE,,,ESCRIBANO MAYOR DE VISITA,,,,,,,
1V11AF299V,JUAN ANTONIO,M,PODERDANTE,RESIDENCIA,SANTAFE,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF299V,CRISTOBAL DE VILLEGAS,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF300R,DIEGO DE TORRES,M,PODERDANTE,RESIDENCIA,SANTAFE,,,LAPIDARIO,,,,,,,NO FIRMA POR NO SABER
1V11AF300R,MARTIN CAMACHO,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF300R,PEDRO DE ACEVEDO,M,APODERADO,,,,,SOLICITADOR DE CAUSAS,,,,,,,
1V11AF300V,LUIS DE COLMENARES,M,VENDEDOR,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF300V,CRISTOBAL DE VARGAS,M,COMPRADOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF301V,ALONSO COBO,M,DEUDOR,VECINDAD,IBAGUE,,,,BIEN,,,,,,
1V11AF301V,DIEGO LOPEZ CARVAJAL,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF302R,FERNANDO ARIAS,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF302R,GASPAR INDIO DE MUSO,M,TRABAJADOR,,,INDIO,INDIO,,,,,MUCHACHO,,,
1V11AF302R,DIEGO GARCIA DE CACERES,M,PATRON,,,,,ALGUACIL,BIEN,,,,,,
1V11AF302V,FERNANDO ARIAS,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF302V,CRISTOBAL MALDONADO ,M,PODERDANTE,RESIDENCIA,SANTAFE,LIBRE,,,,,,MORENO,,,NO FIRMA POR NO SABER
1V11AF302V,DIEGO GARCIA DE CACERES,M,APODERADO,,,,,ALGUACIL,BIEN,,,,,,
1V11AF302V,PEDRO BRAVO MORENO,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF303R,ALONSO VIDAL,M,VENDEDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF303R,CRISTOBAL DE VARGAS,M,COMPRADOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF304R,CRISTOBAL DE VARGAS,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF304R,ALONSO VIDAL,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF305R,LOPE DE RIOJA,M,APODERADO,VECINDAD,SANTAFE,,,RELATOR,BIEN,,,,,,
1V11AF305R,JUAN DE ZARATE,M,PODERDANTE,,,MENOR,,,,,,,,,
1V11AF305R,ISABEL DE ZARATE,F,PODERDANTE,,,MENOR,,,,,,,,,
1V11AF305R,MARIANA DE ZARATE,F,PODERDANTE,,,MENOR,,,,,,,,,
1V11AF305R,EUGENIA DE ZARATE,F,PODERDANTE,,,MENOR,,,,,,,,,
1V11AF305R,ELVIRA DE ZARATE ,F,PODERDANTE,,,MENOR,,,,,,,,,
1V11AF307R,LUIS BIRVES,M,VENDEDOR,RESIDENCIA,SANTAFE,LIBRE,,,,,,MORENO,,,NO FIRMA POR NO SABER
1V11AF307R,CATALINA HERNANDEZ,F,COMPRADOR,,,LIBRE,,,,,,MULATO,,,
1V11AF308R,PEDRO PINTO ADARGUERADE,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF308R,ANTONIO DE SALAS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF308V,LOPE DE RIOJA,M,PODERDANTE,VECINDAD,SANTAFE,,,RELATOR,BIEN,,TUTOR,,,,
1V11AF308V,PEDRO DE ARGANZA,M,APODERADO,VECINDAD,MOMPOX,,,,,,,,,,
1V11AF308V,JUAN BELEÑO,M,APODERADO,VECINDAD,MOMPOX,,,,,,,,,,
1V11AF308V,JUAN DE CAMARGO,M,APODERADO,VECINDAD,MOMPOX,,,,,,,,,,
1V11AF309R,LOPE DE RIOJA,M,PODERDANTE,VECINDAD,SANTAFE,,,RELATOR,BIEN,,,,,,
1V11AF309R,ALONSO BRAVO DE MONTEMAYOR,M,APODERADO,VECINDAD,CARTAGENA,,,DEPOSITARIO GENERAL,,,,,,,
1V11AF310R,BENITO DE BARREDA,M,DEUDOR,RESIDENCIA,SANTAFE,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF310R,ALONSO MARTINEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF310V,MARIA DE CESPEDES,F,PODERDANTE,VECINDAD,SANTAFE,DON,,,,,,,,,NO FIRMA POR NO SABER
1V11AF310V,LOPE DE RIOJA,M,APODERADO,VECINDAD,SANTAFE,,,RELATOR,,,,,,,
1V11AF311V,NICOLAS GUTIERREZ,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF311V,ANTONIO DE SALAS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF312R,FRANCISCO LUCAS DEL COPO,M,PODERDANTE,RESIDENCIA,SANTAFE,,,LAPIDARIO,BIEN,,,,,,
1V11AF312R,JUAN BAUTISTA DEL COPO,M,APODERADO,RESIDENCIA,TRINIDAD DE MUZO,,,LAPIDARIO,,,,,,,
1V11AF312V,LORENZO FERNANDEZ DE ROJAS,M,PODERDANTE,VECINDAD,PAMPLONA,,,,BIEN,,,,,,
1V11AF312V,MARTIN CAMACHO,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF312V,ALVARO GONZALEZ,M,APODERADO,RESIDENCIA,SANTAFE,,,SOLICITADOR DE CAUSAS,,,,,,,
1V11AF313R,MARCOS GARCIA,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF313R,BERNAVE MORO DE OCHOA,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF313V,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF313V,FRANCISCO INDIO DE SUBA,M,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF313V,ALONSO DE OLMOS,M,PATRON,,,,,,BIEN,,,,,,
1V11AF314R,GREGORIO RODRIGUEZ,M,PODERDANTE,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,EL ESCRIBANO SE EQUIVOCÓ Y PUSO COMO PODERDANTE Y APODERADO A DOMINGO MARTIN. PUEDE VERSE QUE EL APODERADO ES GREGORIO RODRIGUEZ POR EL ENCABEZADO Y LA FIRMA
1V11AF314R,DOMINGO MARTIN,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF315R,ANA HURTADO DE MENDOZA,F,PODERDANTE,RESIDENCIA,SANTAFE,VIUDA,,,BIEN,,ALBACEA,,,,
1V11AF315R,CRISTOBAL MERINO,M,APODERADO,,,,,,,,,,,,
1V11AF316R,FERNANDO ARIAS,M,OTROS,VECINDAD ,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF316R,BEATRICICA INDIA DE SANTA FE,F,TRABAJADOR,,,INDIO,INDIO,,,,,MUCHACHO,,,
1V11AF316R,HERNANDO SUAREZ,M,PATRON,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF316V,RODRIGO MURIEL,M,DEUDOR,VECINDAD,TOCAIMA,,,,BIEN,,,,,,
1V11AF316V,LUIS SANCHEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF317R,CRISTOBAL DE LEON,M,PODERDANTE,VECINDAD,SANTAFE,LICENCIADO,,,BIEN,,,,,,
1V11AF317R,MIGUEL DE ACOSTA CASTILLO,M,APODERADO,VECINDAD,MARIQUITA,,,MERCADER,,,,,,,
1V11AF317V,FERNANDO ARIAS,M,DEUDOR,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF317V,MIGUEL DE ACOSTA CASTILLO,M,ACREEDOR,VECINDAD,MARIQUITA,,,MERCADER,,,,,,,
1V11AF318R,BERNARDINO DE ROJAS,M,VENDEDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF318R,JUAN ALEMAN DE LEGUIZAMON,M,COMPRADOR,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF318R,JUAN ESCLAVO CONGO,M,ESCLAVO,,,ESCLAVO,,,,30 AÑOS,,NEGRO,,,
1V11AF319R,CRISTOBAL DE LEON,M,PODERDANTE,VECINDAD,SANTAFE,LICENCIADO,,ABOGADO DE LA REAL AUDIENCIA,BIEN,,,,,,
1V11AF319R,DIEGO DE ORTEGA,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF319V,ANTONIO DE SALAS,M,VENDEDOR,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF319V,FERNANDO DE VELASCO,M,COMPRADOR,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,,,,,,,
1V11AF319V,ANTON ESCLAVO ANGOLA,M,ESCLAVO,,,ESCLAVO,,,,25 AÑOS,,NEGRO,,,
1V11AF320V,JUAN DE CHAVEZ,M,PODERDANTE,RESIDENCIA ,SANTAFE,,,,BIEN,,,,,,
1V11AF320V,ALONSO DEL VALLE,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF321R,LUIS SANCHEZ ,M,PODERDANTE,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF321R,ANDRES DE LA CRUZ,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF321V,PEDRO VASQUEZ,M,OTROS,,,,,ALGUACIL ,REGULAR,,ASENTISTA,,,,
1V11AF321V,MIGUEL INDIO DE BOZA,M,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF321V,ISABEL INDIA DE CAJICA,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF321V,DIEGO LOPEZ CARVAJAL ,M,PATRON,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF322R,HERNANDO SUAREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF322R,LAZARO SUAREZ,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF323V,HERNANDO SUAREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF323V,PEDRO HERNANDEZ MARQUEZ,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF323V,ANDRES DE ORELLANA,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF323V,ANTONIO HERNANDEZ,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF324V,JUAN GONZALEZ DE MONTALVO ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF324V,RODRIGO GUTIERREZ,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,,,,,,,
1V11AF325V,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF325V,ANICA INDIA DE LA PALMA,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF325V,BEATRIZ MARTIN,F,PATRON,,,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF326R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF326R,JUANA INDIA DE GUATAVITA,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF326R,LUISA INDIA DE SUBA,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF326R,CATALINA GOMEZ,F,PATRON,VECINDAD,SANTAFE,VIUDA,,,,,,,,,NO FIRMA POR NO SABER
1V11AF326V,LUIS DE COLMENARES,M,VENDEDOR,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,,,,,
1V11AF326V,CRISTOBAL DE VARGAS,M,COMPRADOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF327V,DIEGO DE FUENMAYOR,M,PODERDANTE,VECINDAD,TOCAIMA,DON,,,BIEN,,,,,,
1V11AF327V,JUAN DE ARAOZ,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V11AF328R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF328R,FRANCISCO INDIO DE LA PALMA ,M,TRABAJADOR,,,INDIO,INDIO,,,,,MUCHACHO,,,
1V11AF328R,ANTONIO DE MELGAR,M,PATRON,,,,,SASTRE,BIEN,,,,,,
1V11AF328V,HERNANDO DE ORUÑA ,M,DEUDOR,VECINDAD,SANTAFE,LICENCIADO,,ABOGADO DE LA REAL AUDIENCIA,BIEN,,,,,,
1V11AF328V,FRANCISCO HERNANDEZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF329R,FRANCISCO GOMEZ DE LA CRUZ ,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF329R,FRANCISCO SUAREZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF329V,MARIA DE LOS REYES,F,PODERDANTE,RESIDENCIA,SANTAFE,,,,,,,,,,NO FIRMA POR NO SABER
1V11AF329V,ALONSO DEL VALLE,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF330V,BALTASAR DE VILLARROEL ,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V11AF330V,ANTONIO DE SALAS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF331R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF331R,JUANICO INDIO DE BOGOTA ,M,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF331R,FRANCISCO HERNANDEZ ,M,PATRON,,,,,MERCADER,,,,,,,
1V11AF331V,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,,ALCALDE ORDINARIO,BIEN,,ASENTISTA,,,,
1V11AF331V,INES INDIA DE GUATAVITA,F,TRABAJADOR,,,,INDIO,,,,,,,,
1V11AF331V,CRISTOBAL DE VARGAS,M,PATRON,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF332R,RODRIGO MOSCOSO FIGUEROA,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V11AF332R,MARCOS GARCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V11AF332V,GASPAR RAMIREZ,M,DONANTE,RESIDENCIA,SANTAFE,,,CLERIGO,BIEN,,,,,,
1V11AF332V,BEATRIZ LA VIEJA INDIA,F,BENEFICIARIO,,,,INDIO,,,,,,,,
1V11AF332V,BEATRIZ LA MOZA INDIA,F,BENEFICIARIO,,,,INDIO,,,,,,,,
1V11AF332V,CATALINA INDIA,F,BENEFICIARIO,,,,INDIO,,,,,,,,
1V11AF333V,JUANES NAVARRO,M,PODERDANTE,RESIDENCIA,SANTAFE,,,ARRIERO,BIEN,,,,,,
1V11AF333V,ALONSO DEL VALLE ,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF334R,DUARTE LOPEZ,M,PODERDANTE,RESIDENCIA,NUESTRA SEÑORA DE LEIVA,,,,REGULAR,,,,,,
1V11AF334R,ALONSO DEL VALLE,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V11AF335R,LUIS LOPEZ ORTIZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF335R,JUAN RODRIGUEZ CANO PADRE,M,APODERADO,VECINDAD,PLASENCIA,,,REGIDOR,,,,,,,
1V11AF335R,ALONSO ALVAREZ DE HINOJOSA,M,APODERADO,VECINDAD,PLASENCIA,,,REGIDOR,,,,,,,
1V11AF335R,JUAN RODRIGUEZ CANO ,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V11AF336R,LUIS LOPEZ ORTIZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V11AF336R,LUIS GOMEZ DE ESPINOSA,M,APODERADO,RESIDENCIA,CARTAGENA,,,,,,,,,,
1V11AF336R,PEDRO ALONSO,M,APODERADO,RESIDENCIA,CARTAGENA,,,,,,,,,,
1V11AF337R,LOPE DE RIOJA,M,VENDEDOR,VECINDAD,SANTAFE,,,RELATOR,BIEN,,,,,,
